bin,doitt_id,created_date,last_edited_date,planimetrics_height
1089849,1273016,,2017-08-10,67.68655857
1090433,1283175,2017-12-05,2017-12-08,77.38499483
1090430,1283177,2017-12-05,2017-12-05,16.39512694
1090427,1283179,2017-12-05,2017-12-05,42.08368698
1090428,1283168,2017-12-05,2017-12-05,28.91552164
1090431,1283171,2017-12-05,2017-12-05,24.9893054
1090394,1283172,2017-12-05,2017-12-05,27.15789537
1090429,1283173,2017-12-05,2017-12-05,28.7739969
1090432,1283174,2017-12-05,2017-12-05,67.54100631
1090098,1282987,2017-11-22,2017-11-22,75.18465947
1090470,1281236,2017-06-12,2019-02-15,89.37583968
1089703,1264337,,2018-07-25,164.9393205
1090299,1281894,2017-08-11,2018-12-13,77.29726829
1090715,1284010,2018-02-26,2018-10-03,64.64399104
1090517,1283804,2018-02-12,2023-12-12,9.27079035
1046293,1285260,2018-06-26,2018-06-26,209.71672136
1090484,1285266,2018-06-26,2018-06-26,98.43569529
1090771,1283864,2018-02-15,2018-12-20,44.73925896
1090338,1281783,2017-07-27,2017-08-22,106.84171428
1043908,1284966,2018-05-29,2018-05-29,80.50820472
1090505,1283744,2018-02-09,2018-02-12,10.63034816
1078922,1273248,,2017-08-10,10.12598008
1090761,1295339,2021-09-08,2021-09-08,169.106172
1043909,1284967,2018-05-29,2018-05-29,80.93002288
1090546,1283687,2018-02-08,2018-02-08,214.750143
1090545,1283688,2018-02-08,2018-02-08,234.03962068
1024961,1283718,2018-02-09,2023-12-12,13.65614427
1086891,1283740,2018-02-09,2023-12-12,12.81973505
1090506,1283745,2018-02-09,2018-02-09,52.92917316
1090507,1283771,2018-02-12,2023-12-12,13.6639367
1090510,1283781,2018-02-12,2018-02-12,18.56762883
1090118,1283466,2018-01-03,2018-01-03,110.459505
1088067,1281393,2017-06-28,2017-08-22,19.0624541
1089878,1273005,,2021-03-18,19.418162
1090488,850811,,2018-12-07,95.35898594
1090879,1290794,2019-10-08,2019-12-04,143.15227716
1090463,1290796,2019-10-08,2019-12-04,251.57377344
1090877,1290801,2019-10-08,2019-12-04,76.78184785
1090878,1290802,2019-10-08,2019-12-04,142.41625976
1038914,1262491,,2018-07-30,90.4432549
1089989,1286082,2018-08-10,2019-03-05,74.49516524
1090574,1284045,2018-02-28,2019-01-22,360.21953006
1048704,1285261,2018-06-26,2018-06-26,50.41355783
1051260,1294165,2021-03-22,2021-03-22,232.13660293
1090849,1285154,2018-06-18,2019-03-11,66.77332904
1090158,1276887,,2019-03-15,411.52440868
1090872,1288511,2019-02-27,2019-08-16,34.96440115
1090971,1294113,2021-03-09,2021-04-05,8.44557514
1090970,1294112,2021-03-09,2021-04-05,13.63731433
1090528,1281377,2017-06-27,2019-03-21,218.59354219
1090509,1283777,2018-02-12,2019-04-19,7.97919281
1089859,1277057,,2019-02-20,97.18406929
1090840,1288659,2019-03-13,2019-08-16,20.77588635
1090838,1288663,2019-03-13,2019-08-16,16.20750736
1089884,1292135,2020-02-24,2020-02-24,12.55604747
1090920,1292574,2020-06-04,2020-06-04,312.61177385
1090190,1278871,2017-03-08,2018-12-19,443.87212782
1089785,1281891,2017-08-11,2019-10-17,105.85818763
1090174,1280943,2017-05-22,2019-01-22,423.10426382
1089378,1281171,2017-06-07,2019-01-22,82.59497898
1090308,1090308,2017-06-29,2019-01-22,84.42623192
1090233,1281544,2017-07-14,2019-01-22,690.28206277
1090323,1281572,2017-07-18,2019-01-24,64.63320061
1089880,1283960,2018-02-22,2019-01-22,175.96681641
1090778,1284030,2018-02-27,2019-01-22,23.88751651
1090144,1282495,2017-10-02,2019-01-22,75.21125711
1090398,1282547,2017-10-03,2019-01-22,100.56892102
1090397,1282549,2017-10-03,2019-01-22,320.84799847
1090871,1290016,2019-07-22,2019-08-16,30.57637529
1075697,1289765,2019-06-14,2019-08-16,36.44206177
1089737,1290725,2019-09-25,2023-02-09,68.94254859
1089474,1294638,2021-06-07,2021-06-07,172.12639879
1090496,1272519,,2019-12-17,85.4632115
1089716,1288500,2019-02-25,2019-08-16,335.43137057
1089717,1272520,,2019-02-25,321.00138296
1089665,1262667,,2018-07-24,64.67263668
1090425,1283178,2017-12-05,2017-12-05,19.93721324
1087858,1276856,,2019-10-24,109.77946601
1002429,1292812,2020-08-10,2020-08-10,56.5024308
1052432,1283737,2018-02-09,2020-11-16,14.82450091
1083924,1273200,,2017-08-10,11.81951605
1088371,1281864,2017-08-07,2019-12-04,73.88593664
1085631,1283734,2018-02-09,2023-12-12,15.42830826
1090508,1283773,2018-02-12,2021-03-01,10.375192
1089411,1272515,,2021-03-03,903.05559874
1060055,1283720,2018-02-09,2021-03-29,12.57053339
1090854,1289106,2019-04-12,2021-06-07,55.268216
1090855,1289107,2019-04-12,2021-06-07,74.622207
1090516,1283803,2018-02-12,2023-12-18,20.073006
1090789,1291533,2019-12-18,2024-04-30,76.73996841
1090711,1287603,2018-11-08,2018-11-08,386.56360802
1090426,1283180,2017-12-05,2017-12-05,38.97575588
1089911,1273203,,2019-01-22,75.10038192
1083034,1285088,2018-06-08,2019-01-22,131.48873237
1795044,1287483,2018-10-26,2018-10-26,36.536988
1795001,1273167,,2017-08-10,6.884349
1795020,1273171,,2018-12-07,2.278386
1795027,1273172,,2022-05-26,2.373452
1001991,1282445,2017-09-28,2017-09-28,10.398379
1003693,1285259,2018-06-26,2018-06-26,30.97322786
1090946,505823,,2020-08-10,231.52297166
1026441,1283719,2018-02-09,2023-12-12,13.72282011
1090444,1290370,2019-08-15,2024-07-05,91.82014026
1090330,1281531,2017-07-13,2018-12-07,75.60176187
1086433,1290490,2019-08-29,2019-12-05,6.39373827
1090588,1284002,2018-02-23,2018-09-28,80.429058
1090115,1286114,2018-08-13,2019-10-23,726.942652
1090245,1281378,2017-06-27,2017-08-22,76.808
1090246,1256145,,2017-08-22,24.913
1088291,1273008,,2018-06-11,79.796474
1003822,1290544,2019-09-09,2019-12-05,10.375
1090472,1284733,2018-05-16,2018-05-16,302.56782
1089791,1272401,,2019-01-22,594.60139
1795007,1273169,,2017-08-10,34.352597
1795013,1273170,,2017-08-10,7
1090417,1282710,2017-10-30,2018-05-11,259.000572
1090247,1281379,2017-06-27,2017-08-10,41.107
1090248,1281380,2017-06-27,2017-08-10,22.105963
1000039,1286468,2018-08-29,2018-08-29,45.846
1089701,1262136,,2019-01-22,455.43958597
1090526,1262645,,2021-09-30,780.17970867
5159143,1262339,,2018-08-02,34.89044361
5159142,1262340,,2018-12-07,35.67894538
5159141,1262341,,2018-12-07,34.57475463
5159140,1262342,,2018-12-07,34.58600858
5159137,1262343,,2018-12-07,34.59193957
5159136,1262344,,2018-12-07,34.6187242
5159135,1262345,,2018-12-07,31.62672772
5165087,1263983,,2018-07-12,25.27043595
5164821,1264435,,2018-08-08,30.2411203
5159081,1262300,,2017-11-17,35.41489181
5164626,1262769,,2018-08-06,31.29753847
5158984,1262770,,2018-08-06,32.04756466
5164627,1262771,,2018-08-06,32.72592348
5157829,1257785,,2017-08-17,36.76769761
5157830,1257779,,2017-08-17,36.34169705
5157828,1257787,,2017-08-17,37.25057667
5157827,1257786,,2017-08-17,37.18514847
5157831,1257778,,2017-08-17,37.41203509
5164389,1260789,,2018-07-26,34.84630429
5159086,1262295,,2017-11-17,33.56127265
5159085,1262296,,2017-11-17,34.52112066
5159084,1262297,,2017-11-17,34.95360391
5159083,1262298,,2017-11-17,35.29871013
5159082,1262299,,2017-11-17,35.78678402
5169321,1291176,2019-11-11,2024-04-19,9.1867907
5169901,1291169,2019-11-08,2019-12-05,37.05510573
5159977,1254713,,2019-10-16,7.7630815
5175242,1296152,2021-12-16,2023-06-12,31.47627704
5156988,1291319,2019-11-21,2020-07-15,9.53500507
5170488,1284478,2018-04-25,2018-04-25,47.81987628
5170513,1284486,2018-04-25,2018-12-07,9.60192071
5170508,1284485,2018-04-25,2018-04-25,10.33069159
5153475,1291199,2019-11-12,2021-10-01,11.9370579
5171162,1287392,2018-10-11,2018-10-11,26.9651356
5169033,1287384,2018-10-11,2018-10-11,26.36865767
5003023,1285600,2018-07-09,2018-07-09,36.68341929
5151744,1288953,2019-04-01,2019-08-16,29.23911228
5142532,1286713,2018-09-18,2018-12-24,13.04924897
5022861,1285110,2018-06-14,2018-06-14,50.87994965
5164372,1285111,2018-06-14,2018-06-14,35.05547924
5171851,1288903,2019-03-28,2019-08-16,12.99553438
5166014,1284236,2018-03-23,2018-03-23,31.5178089
5117015,1290888,2019-10-17,2019-12-05,31.92158698
5166155,1289973,2019-07-05,2022-10-31,226.63951436
5169552,1287393,2018-10-11,2018-10-11,13.33937989
5169550,1287394,2018-10-11,2018-10-11,13.06324643
5113073,1285108,2018-06-14,2018-06-14,71.48237129
5172087,1295613,2021-10-08,2021-10-08,22.04965849
5170474,1283922,2018-02-21,2019-10-23,55.38343291
5171937,1290873,2019-10-16,2020-05-13,26.7742701
5164530,1273195,,2019-10-30,46.66062137
5164885,1285850,2018-07-26,2019-10-28,40.84064333
5169336,1279510,2017-03-29,2019-10-29,36.44919583
5122848,1294426,2021-05-07,2021-05-07,25.11029045
5172030,1291305,2019-11-21,2020-07-15,31.53915356
5166017,1284234,2018-03-23,2018-03-27,31.70579125
5045600,1284229,2018-03-23,2018-03-27,32.66433511
5017365,1293619,2020-12-17,2020-12-17,36.19753384
5171165,1287046,2018-10-04,2018-10-04,12.0549401
5171166,1287050,2018-10-04,2018-10-04,12.15230755
5170595,1286987,2018-10-03,2018-10-03,11.86407155
5139624,1286548,2018-09-05,2018-09-05,16.68233209
5164984,1286451,2018-08-28,2018-08-28,11.80009684
5164985,1286453,2018-08-28,2018-08-28,10.89361166
5164986,1286455,2018-08-28,2018-08-28,11.0052353
5172069,1294320,2021-04-20,2021-06-03,11.74755993
5171199,1287956,2018-12-07,2018-12-07,17.28058879
5164150,1286079,2018-08-10,2018-08-10,31.68271017
5049604,1286080,2018-08-10,2018-08-10,31.55469099
5168565,1287044,2018-10-04,2018-10-04,35.25805442
5165203,1287045,2018-10-04,2018-10-04,35.04443211
5171164,1287047,2018-10-04,2018-10-04,31.7478055
5164935,1287048,2018-10-04,2018-10-04,31.51757346
5164934,1287049,2018-10-04,2018-10-04,31.55839098
5170593,1286295,2018-08-22,2018-08-22,26.21072096
5170594,1286986,2018-10-03,2018-10-03,27.22490379
5109098,1286563,2018-09-06,2018-09-06,22.68565205
5151970,1286585,2018-09-07,2018-09-07,44.27418412
5165802,1286617,2018-09-10,2018-09-10,24.3084459
5164613,1286618,2018-09-10,2018-09-10,25.49295325
5170744,1284588,2018-05-07,2018-05-10,19.53800457
5171476,1286889,2018-09-26,2018-12-24,39.83183989
5165117,1286927,2018-09-28,2018-09-28,32.39145749
5170334,1286928,2018-09-28,2018-09-28,32.53366575
5164978,1286457,2018-08-28,2018-08-28,31.76318991
5799501,1286520,2018-09-04,2018-12-07,43.8329879
